asin,title,title_length,price,total_images,gallery_video_count,has_video,has_aplus,top_keywords,unique_keyword_count,total_word_count,sentiment_keywords,has_quality_words,has_material_words,has_benefit_words,quantity_sold_365days,classification,sku_type,rating_numeric,reviews_count_numeric
B07D9X3QN7,NOVICA Artisan Handmade Cultured Pearl Larimar Waterfall Necklace Sterling Silver Freshwater Blue White Pendant Link India Gemstone Birthstone [18.25 in L x 0.3 in W Pendant(s) 1.6 in L x 6.5 in W x ],35,185,8,1,TRUE,TRUE,"silver, neeru, jewelry, sterling, cultured, larimar, necklace, goel, novica, artisan, sea, artisans, handmade, pearl, freshwater, blue, white, pendant, india, ocean, halo, gemstones, stunning, item, happiness, every, empowering, artist, women, time",191,321,"artisan, handmade, stunning, happiness, empowering, women, exquisite, creating, mission, preserving, passion, impact, natural, unique, fantastic",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,5,3
B01M4ME0ED,"NOVICA Artisan Handmade Cotton Blend Soft Knit Bohemian Sweater from Peru, 'Mountain Breeze'",13,49,8,1,TRUE,TRUE,"sweater, novica, artisan, handmade, knit, style, cotton, blend, soft, bohemian, peru, mountain, breeze, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, treasures, mantra, spread, happiness, rest, assured",58,65,"artisan, handmade, stunning, happiness, happy",TRUE,TRUE,FALSE,1,Clothing,Child,4.3,4
B01CRMZZUI,NOVICA Artisan Handmade Reversible Jade Pendant Necklace Silver with 2 Shades Green Sterling Guatemala Maya Sun Moon [cadena 18 in L 2 mm W Pendant(s) 1.7 in L x 1.3 in W x 0.4 in D] ' Quetzal Lord,39,87,8,1,TRUE,TRUE,"pendant, novica, artisan, handmade, reversible, jade, necklace, silver, shades, green, sterling, guatemala, maya, sun, moon, cadena, quetzal, lord",18,19,"artisan, handmade, green",TRUE,FALSE,FALSE,12,Jewelry,Basic Item,4.3,66
B016QKX3YW,NOVICA Artisan Handmade Gold Accent Earrings Dangle Sterling Silver Indonesia Modern [1.5 in L x 0.6 in W] ' Golden Horizon',21,59,8,1,TRUE,TRUE,"novica, artisan, handmade, gold, accent, earrings, dangle, sterling, silver, indonesia, modern, golden, horizon",13,13,"artisan, handmade",TRUE,FALSE,FALSE,49,Jewelry,Basic Item,4.3,33
B079SHY9CC,NOVICA Artisan Handmade Natural Gerbera Brooch Pin Flower Moss Green from Thailand Or Leaf Gold Accent Floral [3.6 in L x 3.7 in W x 0.6 in D] ' Splendid Petals in Moss Green',34,54,8,1,TRUE,TRUE,"moss, green, novica, artisan, handmade, natural, gerbera, brooch, pin, flower, thailand, leaf, gold, accent, floral, splendid, petals",17,19,"green, artisan, handmade, natural",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,,
B081G4RDRL,NOVICA Handmade Recycled Glass Juice Glasses Green Rimmed Guatemala Tableware Drinkware Handblown [ 3.1in H x 3in Diam. 10 Oz.] 'Green Mountain'(Set of 4),24,42,9,2,TRUE,TRUE,"artisans, novica, world, handmade, hand, blown, glass, customers, better, time, item, where, love, visit, store, what, recycled, glasses, green, diam, mission, happy, products, page, create, future, unique, honored, less, works",129,198,"handmade, better, love, recycled, green, mission, happy, create, unique, artisan, quality, happiness, improve, impact, dream",TRUE,TRUE,TRUE,1,Tableware & Entertaining,Basic Item,,
B07KJCR9XT,NOVICA Artisan Handmade Rainbow Moonstone Singlestone Ring from Bali .925 Sterling Silver Indonesia Gemstone 'Princess Gem',16,39,8,1,TRUE,TRUE,"novica, artisan, handmade, rainbow, moonstone, singlestone, ring, bali, 925, sterling, silver, indonesia, gemstone, princess, gem",15,15,"artisan, handmade",TRUE,FALSE,FALSE,30,Jewelry,Child,4.6,141
B06XX6QNVR,NOVICA Artisan Handmade Men's .925 Sterling Silver Signet Ring Skull from Indonesia Halloween Day of The Dead 'Dapper Skull',19,119,9,0,FALSE,FALSE,"skull, novica, artisan, handmade, men, 925, sterling, silver, signet, ring, indonesia, halloween, day, dead, dapper",15,16,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Child,,
B081FJCRKD,NOVICA Artisan Handmade Cultured Freshwater Pearl Cocktail Ring Clam from Bali .925 Sterling Silver Indonesia Animal Themed Birthstone Sea Life 'Clam Shell',22,29,9,0,FALSE,FALSE,"ring, clam, novica, handmade, cultured, pearl, cocktail, bali, sterling, silver, shell, artisan, freshwater, 925, indonesia, animal, themed, birthstone, sea, life, works, together, talented, artists, artisans, designers, around, world, produce, stunning",52,65,"handmade, artisan, stunning, happiness, happy, crafted",TRUE,FALSE,FALSE,1,Jewelry,Child,5,1
B01BPQ819O,NOVICA Artisan Handmade Pearl Peridot Pendant Necklace Cultured Sterling Silver Green White India Birthstone [18 in L 1 mm W Pendant(s) 1.2 in L x 0.6 in W x 0.2 in D] ' Sweet Dreams',35,114,8,0,FALSE,FALSE,"pendant, cultured, sterling, silver, novica, handmade, peridot, necklace, india, shanker, natural, cream, pearls, earrings, chain, measures, farming, family, artisan, pearl, green, white, birthstone, sweet, dreams, works, together, talented, artists, artisans",87,110,"handmade, natural, family, artisan, green, dreams, stunning, happiness, happy, handcrafted, tradition, inspired, support",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,5,1
B08562FBGB,"NOVICA Decorative Archaeological Large Ceramic Mask, Earthtone, 'Tlaxcala Jaguar Warrior'",10,87,6,1,TRUE,TRUE,"novica, ceramic, product, quality, decorative, archaeological, large, mask, earthtone, tlaxcala, jaguar, warrior, size, authentic, original, fair, trade, association, national, geographic, certified, comes, official, story, card, certifying, authenticity, exceptional, artisan, angel",37,42,"quality, authentic, original, fair, trade, certified, story, exceptional, artisan, crafted, treasured",TRUE,TRUE,TRUE,4,Masks,Basic Item,,
B07KJGVVY3,NOVICA Artisan Handmade Onyx Singlestone Ring from Bali .925 Sterling Silver Indonesia Birthstone Gemstone 'Princess Gem',16,39,8,1,TRUE,TRUE,"novica, artisan, handmade, onyx, singlestone, ring, bali, 925, sterling, silver, indonesia, birthstone, gemstone, princess, gem",15,15,"artisan, handmade",TRUE,FALSE,FALSE,4,Jewelry,Child,5,1
B07YL6THW6,NOVICA Artisan Handmade Labradorite Cocktail Ring Rounded Square .925 Sterling Silver Grey India 'Brilliant Mesa',15,39,9,0,FALSE,FALSE,"labradorite, ring, sterling, silver, novica, handmade, cocktail, rounded, artisan, square, 925, grey, india, brilliant, mesa, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, treasures, mantra, spread, happiness",53,65,"handmade, artisan, brilliant, stunning, happiness, happy, gorgeous",TRUE,FALSE,FALSE,3,Jewelry,Child,5,2
B01N49MGF8,"NOVICA Multicolor Pastel Throw Blanket, Vibrant Pastel'",7,79,7,2,TRUE,TRUE,"novica, handmade, color, care, pastel, throw, blanket, unique, crafted, natural, cotton, fabric, artisan, seema, association, product, vibrant, means, each, item, pattern, piece, instructions, cheerful, bright, colors, india, think, love, together",165,219,"handmade, unique, crafted, natural, artisan, love, quality, beautiful, comfortable, passion, authentic, original, fair, trade, certified",TRUE,TRUE,TRUE,18,Pillows & Throws,Basic Item,5,6
B00BFW913E,NOVICA Artisan Handmade Silver Dangle Earrings Unique Hill Tribe Fine Sterling No Stone Thailand Bohemian [2 in L x 0.4 in W] ' Tribal Art',25,49,8,1,TRUE,TRUE,"novica, artisan, handmade, silver, dangle, earrings, unique, hill, tribe, fine, sterling, stone, thailand, bohemian, tribal, art",16,16,"artisan, handmade, unique",TRUE,FALSE,FALSE,13,Jewelry,Basic Item,4.3,11
B01NALQ2UP,NOVICA Artisan Brass Pendant Wristband Bracelet Reconstituted Turquoise Braided Wood Red Multicolor Thailand [7.5 in min L x 7.75 in max L x 1 in W] ' Siam Spirals',29,6,9,0,FALSE,FALSE,"novica, brass, pendant, wristband, bracelet, reconstituted, turquoise, wood, red, thailand, beads, tiraphan, hasub, jewelry, artisan, braided, multicolor, min, max, siam, spirals, works, together, talented, artists, artisans, designers, around, world, produce",81,95,"artisan, stunning, handmade, happiness, happy, women, inspired, create, original",TRUE,TRUE,FALSE,1,Jewelry,Basic Item,5,1
B01MS9R387,NOVICA Artisan Handmade Rayon Batik Indigo Robe from Indonesia,9,89,5,2,TRUE,TRUE,"novica, artisan, handmade, rayon, batik, indigo, robe, indonesia",8,8,"artisan, handmade",TRUE,FALSE,FALSE,5,Clothing,Child,4,64
B09T6XSWV3,NOVICA Artisan Handmade Sterling Silver Dangle Earrings Openwork Jhumki from India Bollywood [1.3 in L x 0.7 in W x 0.7 in D] ' Intricate Jhumki',26,99,8,1,TRUE,TRUE,"jhumki, novica, artisan, handmade, sterling, silver, dangle, earrings, openwork, india, bollywood, intricate",12,13,"artisan, handmade",TRUE,FALSE,FALSE,16,Jewelry,Basic Item,5,2
B07KVBNSDW,NOVICA Artisan Handmade Alpaca Blue Sweater with Floral Motif Wool Clothing Cardigans Peru 'Sea Blooms',15,98,9,0,FALSE,FALSE,"peru, soft, inca, novica, handmade, alpaca, blue, sweater, sea, blooms, item, cardigan, maria, button, traditions, history, one, developed, artisan, floral, motif, wool, clothing, cardigans, works, together, talented, artists, artisans, designers",120,141,"handmade, artisan, stunning, happiness, happy, designed",TRUE,FALSE,FALSE,2,Clothing & Accessories,Child,5,1
B01D1WDM9E,NOVICA Artisan Handmade Gold Plated Link Bracelet 18k Sterling Silver with Elephant Links Peru Animal Themed [7 in L x 0.3 in W] ' Elephant Dignity',26,117,7,0,FALSE,FALSE,"elephant, novica, artisan, handmade, gold, plated, link, bracelet, 18k, sterling, silver, links, peru, animal, themed, dignity",16,17,"artisan, handmade",TRUE,FALSE,FALSE,3,Jewelry,Basic Item,5,2
B01K0BJU40,"NOVICA Hand Blown Blue Glass Shot Glasses, 3 Oz. 'Azure Mist' (Set Of 4)",14,94,9,2,TRUE,TRUE,"artisans, novica, blown, glass, glasses, hand, shot, world, customers, mezcal, techniques, artist, crafted, work, mist, mexico, perfect, shape, use, handmade, product, making, unique, salime, cruces, job, empower, spread, happiness, impact",303,504,"crafted, perfect, handmade, unique, empower, happiness, impact, better, love, genuine, artisan, creating, traditional, mission, happy",TRUE,TRUE,TRUE,1,Tableware & Entertaining,Basic Item,5,1
B075283VPM,NOVICA Artisan Handmade .925 Sterling Silver Meditation Spinner Ring from Bali Band Indonesia 'Eternal Bond',15,64,8,0,FALSE,FALSE,"ring, band, novica, handmade, sterling, silver, indonesia, around, artisan, 925, meditation, spinner, bali, eternal, bond, works, together, talented, artists, artisans, designers, world, produce, stunning, keepsake, treasures, mantra, spread, happiness, rest",52,62,"handmade, artisan, stunning, happiness, happy, passion, detailed",TRUE,FALSE,FALSE,1,Jewelry,Child,3,1
B01H2JE9VW,NOVICA Artisan Handmade Agate Dangle Earrings Sterling Silver India Purple Birthstone [1.4 in L x 0.3 in W x 0.3 in D] ' Magical Glow',25,29,8,1,TRUE,TRUE,"novica, artisan, handmade, agate, dangle, earrings, sterling, silver, india, purple, birthstone, magical, glow",13,13,"artisan, handmade",TRUE,FALSE,FALSE,2,Jewelry,Basic Item,,
B00935NMCQ,NOVICA Artisan Handcrafted Cotton Hammock Solid Rope Double Ivory White Mexico Mayan [Bed Size 78in L x 70in W Total Length 158in L] ' Natural Comfort' Double,27,164,7,2,TRUE,TRUE,"novica, artisan, cotton, bed, size, double, total, length, item, quality, handcrafted, hammock, solid, rope, ivory, white, mexico, mayan, 78in, 70in, 158in, natural, comfort, 158, handmade, artisans, using, time, honored, traditional",49,64,"artisan, quality, handcrafted, natural, handmade, traditional, authentic, crafted, exceptional, craftsmanship",TRUE,TRUE,FALSE,9,Hammocks,Basic Item,4.7,5
B0DGQJX9YL,NOVICA Unisex Fall Winter Soft Alpaca Wool Blend Knit Beanie Hat,11,17,8,1,TRUE,TRUE,"soft, urcos, novica, winter, alpaca, wool, blend, knit, beanie, hat, item, edison, canal, textile, artist, born, city, cuzco, district, named, plaza, there, beautiful, where, very, one, community, unisex, fall, works",165,194,"beautiful, community, stunning, handmade, happiness, happy, refined, artisan, recycled, honor, proud, cultural, responsible, dedicated, family",TRUE,TRUE,FALSE,23,Accessories,Basic Item,4,11
B06XPQD4BC,NOVICA Artisan Sterling Silver Link Bracelet Handmade from Indonesia Geometric Modern [8.5 in L x 0.7 in W] ' Circle of Hope',22,164,9,0,FALSE,FALSE,"novica, artisan, sterling, silver, link, bracelet, handmade, indonesia, geometric, modern, circle, hope",12,12,"artisan, handmade, hope",TRUE,FALSE,FALSE,2,Jewelry,Basic Item,,
B0B6CN96Z7,NOVICA Artisan Handmade Alpaca Cardigan Sweater Dark Blue tyle Buttondown Wool Clothing Patterned Peru Geometric 'Blue Peru',17,159,9,0,FALSE,FALSE,"cardigan, novica, handmade, sweater, blue, peru, adds, tunic, hem, artisan, alpaca, dark, tyle, buttondown, wool, clothing, patterned, geometric, works, together, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, treasures",67,77,"handmade, artisan, stunning, happiness, happy, green",TRUE,FALSE,FALSE,7,Clothing & Accessories,Child,5,1
B08X785JHK,NOVICA Artisan Handmade Pearl Flower Ring Floral Sterling Silver Cocktail Pink Indonesia Birthstone [crownbezel 0.4 in H x 0.6 in Diam. Band Width 3 mm W] 'Love Moon',28,74,8,1,TRUE,TRUE,"novica, artisan, handmade, pearl, flower, ring, floral, sterling, silver, cocktail, pink, indonesia, birthstone, crownbezel, diam, band, width, love, moon",19,19,"artisan, handmade, love",TRUE,FALSE,FALSE,3,Jewelry,Child,4.4,121
B07527CW5H,NOVICA Artisan Handmade .925 Sterling Silver Meditation Spinner Ring Copper Brass Indian Floral 'Floral Sheen',15,70,8,1,TRUE,TRUE,"floral, novica, artisan, handmade, 925, sterling, silver, meditation, spinner, ring, copper, brass, indian, sheen",14,15,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Child,3.9,50
B07J1QXTKX,NOVICA Handmade .925 Sterling Silver Dangle Earrings from India Floral [1.1 in L x 0.5 in W x 0.1 in D] 'Lotus Bliss',23,59,9,0,FALSE,FALSE,"silver, beautiful, sterling, jewelry, designs, novica, handmade, dangle, earrings, india, lotus, artisans, neetu, barathi, come, art, myself, new, 925, floral, bliss, works, together, talented, artists, designers, around, world, produce, stunning",120,146,"beautiful, handmade, stunning, happiness, happy, designed, crafted, valuable, skilled, traditional, create, hope",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,5,2
B01H2JDJ0O,NOVICA Artisan Handmade Citrine Dangle Earrings Composite Turquoise Sterling Silver Reconstituted Blue India Birthstone Bohemian Sun [1.3 in L x 0.4 in W x 0.2 in D] ' Earth and Sun',31,34,7,0,FALSE,FALSE,"jewelry, citrine, turquoise, sun, her, novica, artisan, handmade, earrings, composite, sterling, silver, earth, neeru, goel, grandmother, dangle, reconstituted, blue, india, birthstone, bohemian, works, together, talented, artists, artisans, designers, around, world",94,116,"artisan, handmade, earth, stunning, happiness, happy, crafted, passion",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,,
B07KJJDS5P,NOVICA Artisan Handmade Sterling Silver Link Bracelet Marcasite from Thailand [7.5 in L x 0.2 in W] ' Waves of Thailand',21,159,8,1,TRUE,TRUE,"thailand, novica, artisan, handmade, sterling, silver, link, bracelet, marcasite, waves",10,11,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,3.1,6
B01MR8BWT9,NOVICA Artisan Handmade Beaded Cotton Tunic Block Print with Beadwork Sequins Clothing Top Bohemian 'Beautiful Jaipur',16,39,8,1,TRUE,TRUE,"novica, artisan, handmade, beaded, cotton, tunic, block, print, beadwork, sequins, clothing, top, bohemian, beautiful, jaipur",15,15,"artisan, handmade, beautiful",TRUE,TRUE,FALSE,4,Clothing,Child,3.2,19
B07Y44J9LS,NOVICA Artisan Handmade Lapis Lazuli Dangle Earrings Round from India Sterling Silver Birthstone Gemstone [1.1 in L x 0.3 in W x 0.1 in D] ' Adorable Moon in Deep Blue',31,39,8,1,TRUE,TRUE,"novica, artisan, handmade, lapis, lazuli, dangle, earrings, round, india, sterling, silver, birthstone, gemstone, adorable, moon, deep, blue",17,17,"artisan, handmade",TRUE,FALSE,FALSE,5,Jewelry,Basic Item,5,1
B0751Y9YYZ,NOVICA Artisan Handmade Marcasite Stacking Rings Silver Heart Themed Sterling Grey Thailand Romantic 'Harmonious Love' (Pair),16,77,7,0,FALSE,FALSE,"silver, sterling, novica, handmade, marcasite, rings, romantic, harmonious, love, pair, works, together, artisan, stacking, heart, themed, grey, thailand, talented, artists, artisans, designers, around, world, produce, stunning, keepsake, treasures, mantra, spread",49,63,"handmade, love, artisan, stunning, happiness, happy, create",TRUE,FALSE,FALSE,1,Jewelry,Child,,
B00F2V8KPY,NOVICA Artisan Handmade Lapis Lazuli Beaded Bracelet Hill Tribe Silver Fine Sterling Blue Charm Thailand Royal Reflecting Pond Floral Birthstone Bohemian [7.25 in L x 0.1 in W] ' Hill Tribe River',32,44,8,1,TRUE,TRUE,"hill, tribe, novica, artisan, handmade, lapis, lazuli, beaded, bracelet, silver, fine, sterling, blue, charm, thailand, royal, reflecting, pond, floral, birthstone, bohemian, river",22,24,"artisan, handmade",TRUE,FALSE,FALSE,1,Jewelry,Basic Item,4,9
B00FN4OJGE,"NOVICA Light Brown Archaeological Theme Ceramic Advent Calendar Wall Plaque, 'Natural Aztec Sun Stone'",14,34,6,2,TRUE,TRUE,"novica, ceramic, artisan, angel, stone, artist, sun, mexico, clay, artisans, cerón, world, sculpture, association, ceron, family, learned, calendar, plaque, aztec, handmade, working, kind, work, comes, generations, techniques, his, uses, unique",241,416,"artisan, family, handmade, unique, impact, quality, happiness, crafted, ancient, ideal, exceptional, empower, original, natural, fantastic",TRUE,TRUE,TRUE,6,Wall Decor,Basic Item,4.2,26
B07Z45D6VJ,NOVICA Artisan Handmade .925 Sterling Silver Band Ring Wide from Indonesia 'Memory of Bali',14,59,8,1,TRUE,TRUE,"novica, artisan, handmade, 925, sterling, silver, band, ring, wide, indonesia, memory, bali",12,12,"artisan, handmade",TRUE,FALSE,FALSE,31,Jewelry,Child,4.2,92
